cbsa,effectiveDate,geographicWageIndex,name,imputedFloorWageIndex,reclassifiedWageIndex,ruralFloorWageIndex,size
29404,20230101,0.9828,"Lake County-Kenosha County, IL-WI",,,,
29420,20230101,0.8734,"Lake Havasu City-Kingman, AZ",,,,
29460,20230101,0.8242,"Lakeland-Winter Haven, FL",,,,
29540,20230101,0.9243,"Lancaster, PA",,,,
29620,20230101,0.9153,"Lansing-East Lansing, MI",,,,
29700,20230101,0.7968,"Laredo, TX",,,,
29740,20230101,0.8996,"Las Cruces, NM",,,,
29820,20230101,1.1862,"Las Vegas-Henderson-Paradise, NV",,,,
29940,20230101,0.9376,"Lawrence, KS",,,,
30020,20230101,0.7625,"Lawton, OK",,,,
30140,20230101,0.9807,"Lebanon, PA",,,,
30300,20230101,0.8916,"Lewiston, ID-WA",,,,
30340,20230101,0.8912,"Lewiston-Auburn, ME",,,,
30460,20230101,0.8874,"Lexington-Fayette, KY",,,,
30620,20230101,0.8433,"Lima, OH",,,,
30700,20230101,0.9625,"Lincoln, NE",,,,
30780,20230101,0.8479,"Little Rock-North Little Rock-Conway, AR",,,,
30860,20230101,0.9247,"Logan, UT-ID",,,,
30980,20230101,0.8569,"Longview, TX",,,,
31020,20230101,1.0569,"Longview, WA",,,,
31084,20230101,1.3218,"Los Angeles-Long Beach-Glendale, CA",,,,
31140,20230101,0.8600,"Louisville/Jefferson County, KY-IN",,,,
31180,20230101,0.8418,"Lubbock, TX",,,,
31340,20230101,0.8420,"Lynchburg, VA",,,,
31420,20230101,0.8822,"Macon-Bibb County, GA",,,,
31460,20230101,0.7761,"Madera, CA",,,,
31540,20230101,1.0586,"Madison, WI",,,,
31700,20230101,0.9533,"Manchester-Nashua, NH",,,,
31740,20230101,0.8776,"Manhattan, KS",,,,
31860,20230101,1.0477,"Mankato-North Mankato, MN",,,,
31900,20230101,0.9046,"Mansfield, OH",,,,
32420,20230101,0.3482,"Mayaguez, PR",,,,
32580,20230101,0.7851,"McAllen-Edinburg-Mission, TX",,,,
32780,20230101,1.0760,"Medford, OR",,,,
32820,20230101,0.8276,"Memphis, TN-MS-AR",,,,
32900,20230101,1.3781,"Merced, CA",,,,
33124,20230101,0.9284,"Miami-Miami Beach-Kendall, FL",,,,
33140,20230101,0.9370,"Michigan City-La Porte, IN",,,,
33220,20230101,0.9211,"Midland, MI",,,,
33260,20230101,0.8399,"Midland, TX",,,,
33340,20230101,0.9722,"Milwaukee-Waukesha-West Allis, WI",,,,
33460,20230101,1.0755,"Minneapolis-St. Paul-Bloomington, MN-WI",,,,
33540,20230101,0.9211,"Missoula, MT",,,,
33660,20230101,0.7363,"Mobile, AL",,,,
33700,20230101,1.3787,"Modesto, CA",,,,
33740,20230101,0.7638,"Monroe, LA",,,,
33780,20230101,0.8433,"Monroe, MI",,,,
33860,20230101,0.7556,"Montgomery, AL",,,,
33874,20230101,1.0023,"Montgomery County-Bucks County-Chester County, PA",,,,
34060,20230101,0.7882,"Morgantown, WV",,,,
34100,20230101,0.6888,"Morristown, TN",,,,
34580,20230101,1.0063,"Mount Vernon-Anacortes, WA",,,,
34620,20230101,0.9552,"Muncie, IN",,,,
34740,20230101,0.8763,"Muskegon, MI",,,,
34820,20230101,0.8558,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",,,,
34900,20230101,1.5449,"Napa, CA",,,,
34940,20230101,0.8797,"Naples-Immokalee-Marco Island, FL",,,,
34980,20230101,0.8650,"Nashville-Davidson--Murfreesboro--Franklin, TN",,,,
35004,20230101,1.3057,"Nassau County-Suffolk County, NY",,,,
35084,20230101,1.0931,"Newark, NJ-PA",,,,
35100,20230101,0.7832,"New Bern, NC",,,,
35154,20230101,1.0877,"New Brunswick-Lakewood, NJ",,,,
35300,20230101,1.1274,"New Haven-Milford, CT",,,,
35380,20230101,0.8100,"New Orleans-Metairie, LA",,,,
35614,20230101,1.3310,"New York-Jersey City-White Plains, NY-NJ",,,,
35660,20230101,0.7995,"Niles-Benton Harbor, MI",,,,
35840,20230101,0.9324,"North Port-Sarasota-Bradenton, FL",,,,
35980,20230101,1.1082,"Norwich-New London, CT",,,,
36084,20230101,1.8694,"Oakland-Hayward-Berkeley, CA",,,,
36100,20230101,0.8721,"Ocala, FL",,,,
36140,20230101,1.0306,"Ocean City, NJ",,,,
36220,20230101,0.8648,"Odessa, TX",,,,
36260,20230101,0.9054,"Ogden-Clearfield, UT",,,,
36420,20230101,0.8709,"Oklahoma City, OK",,,,
36500,20230101,1.1283,"Olympia-Tumwater, WA",,,,
36540,20230101,0.9715,"Omaha-Council Bluffs, NE-IA",,,,
36740,20230101,0.8830,"Orlando-Kissimmee-Sanford, FL",,,,
36780,20230101,0.9293,"Oshkosh-Neenah, WI",,,,
36980,20230101,0.8803,"Owensboro, KY",,,,
37100,20230101,1.3190,"Oxnard-Thousand Oaks-Ventura, CA",,,,
37340,20230101,0.8728,"Palm Bay-Melbourne-Titusville, FL",,,,
37460,20230101,0.8686,"Panama City, FL",,,,
37620,20230101,0.8037,"Parkersburg-Vienna, WV",,,,
37860,20230101,0.8021,"Pensacola-Ferry Pass-Brent, FL",,,,
37900,20230101,0.8516,"Peoria, IL",,,,
37964,20230101,1.0944,"Philadelphia, PA",,,,
38060,20230101,0.9757,"Phoenix-Mesa-Scottsdale, AZ",,,,
38220,20230101,0.7342,"Pine Bluff, AR",,,,
38300,20230101,0.8424,"Pittsburgh, PA",,,,
38340,20230101,1.0216,"Pittsfield, MA",,,,
38540,20230101,0.9356,"Pocatello, ID",,,,
38660,20230101,0.3635,"Ponce, PR",,,,
38860,20230101,0.9925,"Portland-South Portland, ME",,,,
38900,20230101,1.2302,"Portland-Vancouver-Hillsboro, OR-WA",,,,
38940,20230101,0.9054,"Port St. Lucie, FL",,,,
39100,20230101,1.2231,"Poughkeepsie-Newburgh-Middletown, NY",,,,
39150,20230101,0.9847,"Prescott Valley-Prescott, AZ",,,,
39300,20230101,1.0291,"Providence-Warwick, RI-MA",,,,
39340,20230101,0.9385,"Provo-Orem, UT",,,,
39380,20230101,0.8075,"Pueblo, CO",,,,
39460,20230101,0.8479,"Punta Gorda, FL",,,,
39540,20230101,0.9035,"Racine, WI",,,,
39580,20230101,0.9450,"Raleigh, NC",,,,
39660,20230101,0.8891,"Rapid City, SD",,,,
39740,20230101,0.9929,"Reading, PA",,,,
39820,20230101,1.4028,"Redding, CA",,,,
39900,20230101,0.9494,"Reno, NV",,,,
40060,20230101,0.9358,"Richmond, VA",,,,
40140,20230101,1.2228,"Riverside-San Bernardino-Ontario, CA",,,,
40220,20230101,0.8621,"Roanoke, VA",,,,
40340,20230101,1.0839,"Rochester, MN",,,,
40380,20230101,0.9188,"Rochester, NY",,,,
40420,20230101,0.9617,"Rockford, IL",,,,
40484,20230101,0.9933,"Rockingham County-Strafford County, NH",,,,
40580,20230101,0.8458,"Rocky Mount, NC",,,,
40660,20230101,0.8567,"Rome, GA",,,,
40900,20230101,1.7027,"Sacramento--Roseville--Arden-Arcade, CA",,,,
40980,20230101,0.8943,"Saginaw, MI",,,,
41060,20230101,0.9270,"St. Cloud, MN",,,,
41100,20230101,0.9477,"St. George, UT",,,,
41140,20230101,0.8979,"St. Joseph, MO-KS",,,,
41180,20230101,0.9517,"St. Louis, MO-IL",,,,
41420,20230101,1.1452,"Salem, OR",,,,
41500,20230101,1.8035,"Salinas, CA",,,,
41540,20230101,0.9048,"Salisbury, MD-DE",,,,
41620,20230101,0.9508,"Salt Lake City, UT",,,,
41660,20230101,0.7723,"San Angelo, TX",,,,
41700,20230101,0.8571,"San Antonio-New Braunfels, TX",,,,
41740,20230101,1.2917,"San Diego-Carlsbad, CA",,,,
41884,20230101,1.8883,"San Francisco-Redwood City-South San Francisco, CA",,,,
41900,20230101,0.4352,"San German, PR",,,,
41940,20230101,1.9356,"San Jose-Sunnyvale-Santa Clara, CA",,,,
41980,20230101,0.3911,"San Juan-Carolina-Caguas, PR",,,,
42020,20230101,1.3503,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",,,,
42034,20230101,1.8721,"San Rafael, CA",,,,
42100,20230101,1.8458,"Santa Cruz-Watsonville, CA",,,,
42140,20230101,1.0262,"Santa Fe, NM",,,,
42200,20230101,1.4832,"Santa Maria-Santa Barbara, CA",,,,
42220,20230101,1.7713,"Santa Rosa, CA",,,,
42340,20230101,0.8244,"Savannah, GA",,,,
42540,20230101,0.8401,"Scranton--Wilkes-Barre--Hazleton, PA",,,,
42644,20230101,1.1705,"Seattle-Bellevue-Everett, WA",,,,
42680,20230101,0.7970,"Sebastian-Vero Beach, FL",,,,
42700,20230101,0.8368,"Sebring, FL",,,,
43100,20230101,0.9586,"Sheboygan, WI",,,,
43300,20230101,0.8575,"Sherman-Denison, TX",,,,
43340,20230101,0.8502,"Shreveport-Bossier City, LA",,,,
43420,20230101,0.8579,"Sierra Vista-Douglas, AZ",,,,
43580,20230101,0.8374,"Sioux City, IA-NE-SD",,,,
43620,20230101,0.8190,"Sioux Falls, SD",,,,
43780,20230101,0.9768,"South Bend-Mishawaka, IN-MI",,,,
43900,20230101,0.8910,"Spartanburg, SC",,,,
44060,20230101,1.0730,"Spokane-Spokane Valley, WA",,,,
44100,20230101,0.8679,"Springfield, IL",,,,
44140,20230101,0.9305,"Springfield, MA",,,,
44180,20230101,0.7564,"Springfield, MO",,,,
44220,20230101,0.8548,"Springfield, OH",,,,
44300,20230101,1.0988,"State College, PA",,,,
44420,20230101,0.9879,"Staunton-Waynesboro, VA",,,,
44700,20230101,1.5813,"Stockton-Lodi, CA",,,,
44940,20230101,0.7064,"Sumter, SC",,,,
45060,20230101,0.9883,"Syracuse, NY",,,,
45104,20230101,1.1494,"Tacoma-Lakewood, WA",,,,
45220,20230101,0.8238,"Tallahassee, FL",,,,
45300,20230101,0.8793,"Tampa-St. Petersburg-Clearwater, FL",,,,
45460,20230101,0.8751,"Terre Haute, IN",,,,
45500,20230101,0.8924,"Texarkana, TX-AR",,,,
45540,20230101,0.7556,"The Villages, FL",,,,
45780,20230101,0.8537,"Toledo, OH",,,,
45820,20230101,0.8305,"Topeka, KS",,,,
45940,20230101,1.0199,"Trenton, NJ",,,,
46060,20230101,0.8454,"Tucson, AZ",,,,
46140,20230101,0.8186,"Tulsa, OK",,,,
46220,20230101,0.7380,"Tuscaloosa, AL",,,,
46300,20230101,0.8799,"Twin Falls, ID",,,,
46340,20230101,0.8343,"Tyler, TX",,,,
46520,20230101,1.3268,"Urban Honolulu, HI",,,,
46540,20230101,0.8956,"Utica-Rome, NY",,,,
46660,20230101,0.7332,"Valdosta, GA",,,,
46700,20230101,1.9418,"Vallejo-Fairfield, CA",,,,
47020,20230101,0.8581,"Victoria, TX",,,,
47220,20230101,1.0534,"Vineland-Bridgeton, NJ",,,,
47260,20230101,0.8991,"Virginia Beach-Norfolk-Newport News, VA-NC",,,,
47300,20230101,0.9741,"Visalia-Porterville, CA",,,,
47380,20230101,0.9109,"Waco, TX",,,,
47460,20230101,1.0429,"Walla Walla, WA",,,,
47580,20230101,0.7472,"Warner Robins, GA",,,,
47664,20230101,0.8987,"Warren-Troy-Farmington Hills, MI",,,,
47894,20230101,1.0404,"Washington-Arlington-Alexandria, DC-VA-MD-WV",,,,
47940,20230101,0.7939,"Waterloo-Cedar Falls, IA",,,,
48060,20230101,0.9368,"Watertown-Fort Drum, NY",,,,
48140,20230101,0.8473,"Wausau-Weston, WI",,,,
48260,20230101,0.7510,"Weirton-Steubenville, WV-OH",,,,
48300,20230101,0.9523,"Wenatchee, WA",,,,
48424,20230101,0.8922,"West Palm Beach-Boca Raton-Delray Beach, FL",,,,
48540,20230101,0.6759,"Wheeling, WV-OH",,,,
48620,20230101,0.8387,"Wichita, KS",,,,
48660,20230101,0.8544,"Wichita Falls, TX",,,,
48700,20230101,0.8640,"Williamsport, PA",,,,
48864,20230101,1.0423,"Wilmington, DE-MD-NJ",,,,
48900,20230101,0.8954,"Wilmington, NC",,,,
49020,20230101,0.8943,"Winchester, VA-WV",,,,
49180,20230101,0.9299,"Winston-Salem, NC",,,,
49340,20230101,1.0743,"Worcester, MA-CT",,,,
49420,20230101,0.9634,"Yakima, WA",,,,
49500,20230101,0.3284,"Yauco, PR",,,,
49620,20230101,0.9594,"York-Hanover, PA",,,,
49660,20230101,0.7648,"Youngstown-Warren-Boardman, OH-PA",,,,
49700,20230101,1.4394,"Yuba City, CA",,,,
49740,20230101,1.0274,"Yuma, AZ",,,,
49700,20230101,1.3095,"Yuba City, CA",,,,
49740,20230101,0.9647,"Yuma, AZ",,,,
