cbsa,effectiveDate,geographicWageIndex,name,imputedFloorWageIndex,reclassifiedWageIndex,ruralFloorWageIndex,size
46140,20171001,0.7982,"Tulsa, OK",,,,
46220,20171001,0.7583,"Tuscaloosa, AL",,,,
46340,20171001,0.8373,"Tyler, TX",,,,
46520,20171001,1.2308,"Urban Honolulu, HI",,,,
46540,20171001,0.9100,"Utica-Rome, NY",,,,
46660,20171001,0.7784,"Valdosta, GA",,,,
46700,20171001,1.7457,"Vallejo-Fairfield, CA",,,,
47020,20171001,0.8522,"Victoria, TX",,,,
47220,20171001,1.0678,"Vineland-Bridgeton, NJ",,,,
47260,20171001,0.8991,Virginia Beach-Norfolk-Newport,,,,
47300,20171001,0.9550,"Visalia-Porterville, CA",,,,
47380,20171001,0.8254,"Waco, TX",,,,
47460,20171001,1.0892,"Walla Walla, WA",,,,
47580,20171001,0.7538,"Warner Robins, GA",,,,
47664,20171001,0.9419,"Warren-Troy-Farmington Hills,",,,,
47894,20171001,1.0325,Washington-Arlington-Alexandri,,,,
47940,20171001,0.8340,"Waterloo-Cedar Falls, IA",,,,
48060,20171001,0.9224,"Watertown-Fort Drum, NY",,,,
48140,20171001,0.8770,"Wausau, WI",,,,
48260,20171001,0.7506,"Weirton-Steubenville, WV-OH",,,,
48300,20171001,1.0047,"Wenatchee, WA",,,,
48424,20171001,0.9203,West Palm Beach-Boca Raton-Del,,,,
48540,20171001,0.6604,"Wheeling, WV-OH",,,,
48620,20171001,0.8618,"Wichita, KS",,,,
48660,20171001,0.8882,"Wichita Falls, TX",,,,
48700,20171001,0.8537,"Williamsport, PA",,,,
48864,20171001,1.0873,"Wilmington, DE-MD-NJ",,,,
48900,20171001,0.8751,"Wilmington, NC",,,,
49020,20171001,0.8410,"Winchester, VA-WV",,,,
49180,20171001,0.8531,"Winston-Salem, NC",,,,
49340,20171001,1.1459,"Worcester, MA-CT",,,,
49420,20171001,0.9952,"Yakima, WA",,,,
49620,20171001,0.9931,"York-Hanover, PA",,,,
49660,20171001,0.7825,"Youngstown-Warren-Boardman, OH",,,,
49700,20171001,1.2072,"Yuba City, CA",,,,
49740,20171001,1.0471,"Yuma, AZ",,,,
